5
8
4
0
2
0
15
51
67
52
33
45
38
42
45
36
45
38
27
33
33
26
11
5
4
8
5
1
2
0
16
54
67
53
34
47
39
48
41
38
38
37
37
40
42
31
16
7
5
8
2
1
1
1
22
61
72
56
31
46
45
40
44
34
44
51
30
38
43
32
25
7
5
7
3
2
1
1
18
60
70
56
27
47
39
43
48
39
38
55
38
42
45
29
20
15
5
8
6
0
2
0
22
65
73
58
27
52
45
43
49
33
49
53
41
37
49
30
28
8
3
12
6
1
0
1
21
62
76
53
28
42
57
45
44
43
44
45
38
44
56
28
25
14
5
9
6
2
1
3
17
44
46
42
38
41
32
46
58
60
46
52
40
49
41
32
21
3
7
23
15
8
1
2
3
36
53
57
50
69
54
50
46
32
46
39
48
41
52
55
26
13
4
9
15
2
0
1
22
60
71
56
27
39
47
48
49
39
47
47
36
40
55
39
28
10
9
7
8
2
4
2
27
62
74
51
35
32
54
56
49
34
46
50
38
50
46
33
23
11
7
9
8
3
1
2
22
58
71
60
30
45
40
46
45
42
42
55
44
42
51
27
23
11
11
9
5
2
4
3
22
64
75
58
32
44
46
47
44
36
40
47
48
41
52
29
23
11
6
7
8
3
3
2
11
71
73
54
29
46
47
54
41
37
46
47
32
48
46
32
20
11
8
6
10
3
4
5
10
46
56
62
51
51
41
46
42
42
43
41
32
36
39
33
16
7
9
9
8
2
2
4
12
65
71
58
30
43
44
53
44
43
35
53
34
42
50
40
18
11
4
10
10
1
1
4
16
59
78
56
31
43
44
55
44
33
37
54
40
52
54
38
24
7
5
12
4
3
2
2
21
64
69
61
32
44
49
41
45
45
48
45
39
42
43
44
24
12
6
7
9
3
2
3
16
66
63
53
27
42
33
43
53
43
45
48
35
56
53
31
30
11
6
9
7
1
5
3
14
60
68
59
36
38
49
52
40
35
47
44
53
39
46
42
32
12
5
8
3
4
4
1
14
57
83
55
32
41
50
47
48
33
46
50
36
41
53
35
34
9
6
11
6
3
3
4
14
51
83
67
33
44
51
50
45
39
51
51
45
34
53
41
28
13
6
9
9
3
2
4
21
61
68
55
38
48
45
44
48
39
48
47
44
41
43
37
20
12
5
8
9
3
3
2
17
64
69
50
30
49
43
54
45
37
39
46
47
43
49
40
24
4
6
9
3
3
3
4
15
56
79
54
33
51
46
52
42
37
46
47
51
39
50
36
14
6
3
9
6
5
2
5
20
53
76
56
29
40
41
48
48
45
43
43
47
38
46
38
21
10
8
9
7
0
5
3
12
62
68
55
44
43
49
45
39
49
33
40
59
36
53
35
20
5
11
5
7
4
1
8
15
67
70
49
27
39
43
54
50
46
34
48
43
43
50
47
26
11
9
12
6
3
4
3
17
60
76
55
32
46
46
51
48
41
39
51
40
46
42
48
29
9
