0,0,0,0,0,2
0,0,0,0,1,3
0,0,0,0,1,1
0,0,0,0,0,6
0,0,0,0,1,1
0,0,0,0,0,2
4,0,0,0,0,0
14,0,0,0,0,0
17,0,0,0,0,1
15,0,0,0,1,0
3,0,0,0,0,0
13,0,0,0,0,0
8,0,0,0,0,0
12,0,0,0,6,5
18,0,0,0,8,12
14,0,0,0,5,12
13,0,0,0,11,18
12,0,0,0,9,12
6,0,0,0,10,13
4,0,0,0,6,8
11,0,0,0,5,11
1,0,0,0,2,12
2,0,0,0,4,12
1,0,0,0,5,11
0,0,0,0,3,15
4,0,0,0,6,6
6,0,0,0,7,10
6,0,0,0,4,9
12,0,0,0,6,9
6,0,0,0,3,9
8,0,0,0,5,6
6,0,0,0,6,5
8,0,0,0,4,15
5,0,0,0,3,10
10,0,0,0,4,10
2,0,0,0,3,9
2,0,0,0,2,13
4,0,0,0,1,5
3,0,0,0,5,9
1,0,0,0,5,10
7,0,0,0,4,8
4,0,0,0,5,5
0,0,0,0,4,11
1,0,0,0,4,6
0,0,0,0,2,5
2,0,0,0,1,1
1,0,0,0,1,1
0,0,0,0,0,2
0,0,0,0,0,1
0,0,0,0,0,3
0,0,0,0,0,3
0,0,0,0,0,5
0,0,0,0,0,1
0,0,0,0,0,4
4,0,0,0,0,0
12,0,0,0,0,1
16,0,0,0,0,1
13,0,0,0,0,1
8,0,0,0,0,0
13,0,0,0,0,0
8,0,0,0,1,1
12,0,0,0,6,4
12,0,0,0,8,13
10,0,0,0,6,15
14,0,0,0,9,18
12,0,0,0,12,12
10,0,0,0,5,15
11,0,0,0,10,10
13,0,0,0,2,7
3,0,0,0,3,14
7,0,0,0,6,12
4,0,0,0,4,12
0,0,0,0,2,12
3,0,0,0,4,13
5,0,0,0,7,10
7,0,0,0,7,12
9,0,0,0,5,8
3,0,0,0,5,11
6,0,0,0,6,8
4,0,0,0,5,9
8,0,0,0,5,11
6,0,0,0,1,7
7,0,0,0,3,5
5,0,0,0,11,6
6,0,0,0,8,8
4,0,0,0,2,9
9,0,0,0,4,13
2,0,0,0,2,10
7,0,0,0,5,11
6,0,0,0,8,5
3,0,0,0,4,9
0,0,0,0,4,11
5,0,0,0,3,4
2,0,0,0,1,1
3,0,0,0,0,2
1,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,3
0,0,0,0,0,2
0,0,0,0,2,4
0,0,0,0,1,1
0,0,0,0,0,0
4,0,0,0,0,1
16,0,0,0,0,0
19,0,0,0,0,1
17,0,0,0,0,0
5,0,0,0,0,1
12,0,0,0,0,0
16,0,0,0,1,2
10,0,0,0,6,9
13,0,0,0,6,12
8,0,0,0,13,14
16,0,0,0,10,16
15,0,0,0,13,14
8,0,0,0,7,14
7,0,0,0,7,11
13,0,0,0,5,5
2,0,0,0,5,11
4,0,0,0,3,14
4,0,0,0,4,13
0,0,0,0,4,10
7,0,0,0,5,10
5,0,0,0,9,10
5,0,0,0,5,6
6,0,0,0,2,12
7,0,0,0,2,15
3,0,0,0,8,6
5,0,0,0,4,8
7,0,0,0,3,12
9,0,0,0,3,10
5,0,0,0,6,11
10,0,0,0,7,12
2,0,0,0,4,11
6,0,0,0,2,5
5,0,0,0,1,10
2,0,0,0,4,16
5,0,0,0,7,10
8,0,0,0,6,7
2,0,0,0,5,7
0,0,0,0,5,13
2,0,0,0,6,5
2,0,0,0,4,6
2,0,0,0,0,3
2,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,2
0,0,0,0,0,5
0,0,0,0,0,1
0,0,0,0,0,2
3,0,0,0,0,2
14,0,0,0,0,0
17,0,0,0,0,1
14,0,0,0,0,0
5,0,0,0,0,1
17,0,0,0,0,0
10,0,0,0,0,1
8,0,0,0,7,7
15,0,0,0,8,14
9,0,0,0,6,18
12,0,0,0,11,17
17,0,0,0,10,15
8,0,0,0,11,15
11,0,0,0,6,10
13,0,0,0,3,4
2,0,0,0,4,11
4,0,0,0,4,10
9,0,0,0,5,11
0,0,0,0,1,15
6,0,0,0,5,8
3,0,0,0,9,8
5,0,0,0,5,13
10,0,0,0,3,12
5,0,0,0,4,14
5,0,0,0,7,7
4,0,0,0,7,9
7,0,0,0,2,7
5,0,0,0,4,13
8,0,0,0,4,11
9,0,0,0,9,14
4,0,0,0,5,10
4,0,0,0,2,13
10,0,0,0,3,9
1,0,0,0,5,14
5,0,0,0,6,10
8,0,0,0,6,10
1,0,0,0,5,8
1,0,0,0,5,9
4,0,0,0,5,5
0,0,0,0,1,5
4,0,0,0,1,3
5,0,0,0,2,0
2,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,4
0,0,0,0,0,4
0,0,0,0,0,5
0,0,0,0,0,1
6,0,0,0,0,0
14,0,0,0,0,0
16,0,0,0,0,1
20,0,0,0,0,1
5,0,0,0,0,0
16,0,0,0,0,0
14,0,0,0,0,0
14,0,0,0,8,8
15,0,0,0,8,14
13,0,0,0,12,17
17,0,0,0,14,18
17,0,0,0,12,13
11,0,0,0,10,15
7,0,0,0,4,9
14,0,0,0,6,6
6,0,0,0,4,6
6,0,0,0,5,13
1,0,0,0,3,15
0,0,0,0,4,11
6,0,0,0,9,7
7,0,0,0,5,8
7,0,0,0,7,9
10,0,0,0,2,10
5,0,0,0,8,14
7,0,0,0,2,5
6,0,0,0,7,6
5,0,0,0,4,14
12,0,0,0,5,9
8,0,0,0,7,9
9,0,0,0,6,14
5,0,0,0,6,6
6,0,0,0,6,12
5,0,0,0,3,10
2,0,0,0,4,13
8,0,0,0,6,15
6,0,0,0,6,8
3,0,0,0,5,8
3,0,0,0,4,7
4,0,0,0,7,7
2,0,0,0,1,7
1,0,0,0,1,1
0,0,0,0,2,3
0,0,0,0,0,1
0,0,0,0,0,2
0,0,0,0,2,4
0,0,0,0,1,5
0,0,0,0,0,2
0,0,0,0,2,2
6,0,0,0,1,0
11,0,0,0,0,0
24,0,0,0,0,0
16,0,0,0,0,0
9,0,0,0,0,0
12,0,0,0,0,1
14,0,0,0,1,0
12,0,0,0,6,8
16,0,0,0,11,14
12,0,0,0,8,18
16,0,0,0,9,15
15,0,0,0,11,17
12,0,0,0,7,15
10,0,0,0,9,6
15,0,0,0,3,5
5,0,0,0,5,6
14,0,0,0,3,13
10,0,0,0,5,9
0,0,0,0,4,18
5,0,0,0,7,14
5,0,0,0,6,10
7,0,0,0,6,11
9,0,0,0,4,8
7,0,0,0,4,12
8,0,0,0,7,9
4,0,0,0,6,9
7,0,0,0,3,15
9,0,0,0,2,8
10,0,0,0,7,9
5,0,0,0,4,10
7,0,0,0,5,7
5,0,0,0,5,9
7,0,0,0,6,9
3,0,0,0,4,15
5,0,0,0,9,18
10,0,0,0,8,6
4,0,0,0,4,6
1,0,0,0,4,9
7,0,0,0,4,3
7,0,0,0,3,1
6,0,0,0,2,0
4,0,0,0,2,0
5,2,0,0,1,0
1,0,0,0,0,0
0,0,0,0,3,1
0,0,0,0,0,4
0,0,0,0,1,3
0,0,0,0,0,2
6,0,0,0,0,1
9,0,0,0,0,1
8,0,0,0,0,1
8,0,0,0,0,0
6,0,0,0,0,0
8,0,0,0,0,3
10,0,0,0,1,0
12,0,0,0,4,6
17,0,0,0,6,10
18,0,0,0,5,14
13,0,0,0,5,10
14,0,0,0,8,15
11,0,0,0,6,15
13,0,0,0,5,8
10,0,0,0,3,12
8,0,0,0,6,11
2,0,0,0,5,13
0,0,0,0,2,13
0,0,0,0,7,2
6,0,0,0,10,3
5,0,0,0,8,18
7,0,0,0,2,6
6,0,0,0,8,15
11,0,0,0,5,13
9,0,0,0,3,18
9,0,0,0,5,16
9,0,0,0,5,12
4,0,0,0,4,12
7,0,0,0,6,17
7,0,0,0,6,9
5,0,0,0,6,9
6,0,0,0,7,7
7,0,0,0,6,12
6,0,0,0,5,13
4,0,0,0,6,10
6,0,0,0,4,11
6,0,0,0,4,12
2,0,0,0,0,8
1,0,0,0,4,6
1,0,0,0,4,5
0,0,0,0,1,0
0,2,0,0,0,0
0,1,0,0,0,0
0,10,1,0,0,0
0,12,0,0,0,0
0,11,0,0,0,0
0,8,0,0,0,0
0,5,0,0,0,2
0,0,0,0,0,5
9,0,0,0,2,1
16,0,0,0,0,0
16,0,0,0,0,1
11,0,0,0,0,1
16,0,0,0,1,0
15,0,0,0,1,0
15,0,0,0,1,1
15,0,0,0,3,8
9,0,0,0,7,9
11,0,0,0,5,14
12,0,0,0,3,15
11,0,0,0,6,10
11,0,0,0,7,18
14,0,0,0,8,16
10,0,0,0,4,11
5,0,0,0,9,18
5,0,0,0,9,17
0,0,0,0,6,16
7,0,0,0,7,10
8,0,0,0,8,11
7,0,0,0,4,12
7,0,0,0,6,12
8,0,0,0,4,9
3,0,0,0,6,9
6,0,0,0,4,4
5,0,0,0,6,13
6,0,0,0,8,8
6,0,0,0,5,9
6,0,0,0,4,9
6,0,0,0,2,15
5,0,0,0,7,13
5,0,0,0,4,5
6,0,0,0,5,16
7,0,0,0,5,14
7,0,0,0,4,15
5,0,0,0,8,9
5,0,0,0,12,16
3,0,0,0,2,9
2,0,0,0,6,4
2,0,0,0,3,2
3,2,0,0,0,1
4,0,0,0,0,0
0,0,0,0,2,0
0,0,0,0,1,2
0,0,0,0,4,2
0,0,0,0,10,0
0,0,0,0,5,0
4,0,0,0,2,0
15,0,0,0,0,0
19,0,0,0,0,0
14,0,0,0,0,0
4,0,0,0,0,0
17,0,0,0,1,0
13,0,0,0,1,0
16,0,0,0,8,9
18,0,0,0,8,14
13,0,0,0,7,16
19,0,0,0,12,16
18,0,0,0,13,11
9,0,0,0,7,14
10,0,0,0,11,10
15,0,0,0,4,6
5,0,0,0,5,8
6,0,0,0,3,6
6,0,0,0,4,9
0,0,0,0,3,8
4,0,0,0,5,18
7,0,0,0,11,8
9,0,0,0,7,6
9,0,0,0,4,14
9,0,0,0,5,8
7,0,0,0,7,9
6,0,0,0,4,6
10,0,0,0,7,5
9,0,0,0,4,12
8,0,0,0,4,9
10,0,0,0,7,9
5,0,0,0,4,9
4,0,0,0,4,10
5,0,0,0,3,9
5,0,0,0,6,12
5,0,0,0,5,17
10,0,0,0,6,12
4,0,0,0,8,7
1,0,0,0,6,13
2,0,0,0,3,7
4,0,0,0,7,5
4,0,0,0,0,2
2,0,0,0,1,1
2,0,0,0,1,0
0,0,0,0,2,4
0,0,0,0,1,3
0,0,0,0,0,3
0,0,0,0,0,4
0,0,0,0,0,4
6,0,0,0,1,1
16,0,0,0,0,0
18,3,0,0,0,0
13,1,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,2
18,0,0,0,1,2
16,0,0,0,7,11
16,0,0,0,9,16
7,0,0,0,5,16
17,0,0,0,13,16
18,0,0,0,13,14
15,0,0,0,5,15
15,0,0,0,8,10
14,0,0,0,4,6
6,0,0,0,5,9
8,0,0,0,6,5
10,0,0,0,2,8
0,0,0,0,3,12
7,0,0,0,6,15
8,0,0,0,10,13
8,0,0,0,6,11
8,0,0,0,5,12
8,0,0,0,5,11
4,0,0,0,4,8
3,0,0,0,7,8
7,0,0,0,3,10
10,0,0,0,7,9
12,0,0,0,4,11
6,0,0,0,8,9
6,0,0,0,8,7
9,0,0,0,1,7
9,0,0,0,5,11
6,0,0,0,2,17
6,0,0,0,7,10
8,0,0,0,6,9
3,0,0,0,5,10
3,0,0,0,6,6
8,0,0,0,4,4
0,0,0,0,5,2
6,0,0,0,0,0
4,0,0,0,1,0
5,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,2
0,0,0,0,0,7
0,0,0,0,0,4
0,0,0,0,1,3
5,0,0,0,0,2
13,1,0,0,0,0
18,1,0,0,0,0
17,0,0,0,0,0
7,1,0,0,0,0
12,1,0,0,0,0
11,0,0,0,0,2
13,0,0,0,4,11
13,0,0,0,9,11
11,0,0,0,10,15
14,0,0,0,15,15
20,0,0,0,12,11
12,0,0,0,9,11
10,0,0,0,12,11
14,0,0,0,5,10
1,0,0,0,3,5
5,0,0,0,5,14
6,0,0,0,2,12
0,0,0,0,4,7
5,0,0,0,6,12
5,0,0,0,6,8
8,0,0,0,8,11
7,0,0,0,5,10
6,0,0,0,4,13
6,0,0,0,6,16
5,0,0,0,2,7
5,0,0,0,6,6
9,0,0,0,5,11
11,0,0,0,4,11
9,0,0,0,7,13
5,0,0,0,4,10
7,0,0,0,5,13
6,0,0,0,5,11
4,0,0,0,4,12
4,0,0,0,5,12
10,0,0,0,9,11
1,0,0,0,5,6
0,0,0,0,5,10
2,0,0,0,3,6
3,0,0,0,5,4
2,0,0,0,1,4
4,0,0,0,0,0
10,0,0,0,0,0
0,0,0,0,2,0
0,0,0,0,1,2
0,0,0,0,2,3
0,0,0,0,0,3
0,0,0,0,1,1
6,0,0,0,0,2
17,0,0,0,0,0
19,1,0,0,0,0
16,3,0,0,0,0
5,1,0,0,0,0
16,2,0,0,0,0
13,0,0,0,0,0
13,0,0,0,6,10
17,0,0,0,11,13
9,0,0,0,5,18
15,0,0,0,9,18
15,0,0,0,12,17
13,0,0,0,12,14
11,0,0,0,6,10
16,0,0,0,3,9
3,0,0,0,5,10
2,0,0,0,4,10
6,0,0,0,3,11
0,0,0,0,3,13
6,0,0,0,9,8
6,0,0,0,5,13
7,0,0,0,7,9
9,0,0,0,2,11
8,0,0,0,5,9
3,0,0,0,5,9
6,0,0,0,4,9
7,0,0,0,6,8
8,0,0,0,4,7
7,0,0,0,6,10
8,0,0,0,5,11
6,0,0,0,7,14
7,0,0,0,3,11
8,0,0,0,5,6
3,0,0,0,4,15
8,0,0,0,5,16
8,0,0,0,7,8
1,0,0,0,4,4
2,0,0,0,6,12
2,0,0,0,5,8
0,0,0,0,3,5
3,0,0,0,0,4
3,0,0,0,0,1
2,0,0,0,0,0
0,0,0,0,1,4
0,0,0,0,1,2
0,0,0,0,0,4
0,0,0,0,0,4
0,0,0,0,3,1
2,0,0,0,1,0
15,0,0,0,1,1
21,0,0,0,0,0
14,0,0,0,0,3
6,0,0,0,0,0
14,2,0,0,0,0
13,0,0,0,0,0
16,6,0,1,2,0
14,0,0,0,15,13
13,0,0,0,9,19
16,0,0,0,11,15
13,0,0,0,14,12
7,0,0,0,11,18
13,0,0,0,5,6
14,0,0,0,4,8
3,0,0,0,5,6
4,0,0,0,3,13
6,0,0,0,6,10
0,0,0,0,6,15
5,0,0,0,7,6
7,0,0,0,7,14
9,0,0,0,7,10
9,0,0,0,3,13
5,0,0,0,3,8
5,0,0,0,7,8
8,0,0,0,3,6
8,0,0,0,4,9
8,0,0,0,4,13
8,0,0,0,6,10
5,0,0,0,5,13
4,0,0,0,3,10
3,0,0,0,2,10
3,0,0,0,4,10
10,0,0,0,8,13
8,0,0,0,7,7
6,0,0,0,9,9
2,0,0,0,4,8
1,0,0,0,7,10
3,0,0,0,3,8
1,0,0,0,1,4
4,0,0,0,1,4
2,0,0,0,0,0
4,0,0,0,1,0
0,0,0,0,1,4
0,0,0,0,1,0
0,0,0,0,0,5
0,0,0,0,2,5
0,0,0,0,1,2
0,0,0,0,0,2
0,0,0,0,0,1
8,0,0,0,0,1
17,0,0,0,2,1
13,0,0,0,1,1
14,0,0,0,1,2
8,0,0,0,2,1
11,3,2,2,0,0
12,10,4,6,0,0
12,14,5,7,0,0
16,17,8,6,0,0
13,0,0,1,7,9
7,0,0,0,10,15
9,0,0,0,7,13
13,0,0,0,11,12
3,0,0,0,4,11
4,0,0,0,7,14
4,0,0,0,4,12
0,0,0,0,3,15
2,0,0,0,8,7
5,0,0,0,7,11
6,0,0,0,6,11
7,0,0,0,1,10
5,0,0,0,5,14
7,0,0,0,6,7
5,0,0,0,7,10
8,0,0,0,3,4
8,0,0,0,6,14
8,0,0,0,3,9
5,0,0,0,8,8
3,0,0,0,5,8
4,0,0,0,1,11
7,0,0,0,2,11
2,0,0,0,3,11
6,0,0,0,4,6
7,0,0,0,6,10
2,0,0,0,6,11
1,0,0,0,4,9
3,0,0,0,3,7
1,0,0,0,1,1
3,0,0,0,1,2
1,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,1,5
0,0,0,0,0,4
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,3
4,0,0,0,0,2
19,0,0,0,0,0
15,0,0,0,0,0
12,0,0,0,0,2
3,0,0,0,0,2
15,0,0,0,0,2
13,0,0,0,0,1
12,0,0,0,3,4
12,0,0,0,10,14
12,0,0,0,11,11
11,0,0,0,13,16
17,0,0,0,13,14
7,0,0,0,10,16
11,0,0,0,8,12
12,0,0,0,5,6
5,0,0,0,5,11
4,0,0,0,4,12
9,0,0,0,3,9
0,0,0,0,5,8
8,0,0,0,4,14
8,0,0,0,9,15
4,0,0,0,5,12
6,0,0,0,5,17
6,0,0,0,5,5
5,0,0,0,7,10
7,0,0,0,5,9
8,0,0,0,2,7
3,0,0,0,4,11
8,0,0,0,5,10
9,0,0,0,6,15
3,0,0,0,4,8
4,0,0,0,2,13
9,0,0,0,7,8
2,0,0,0,4,12
5,0,0,0,5,11
7,0,0,0,10,12
4,0,0,0,6,13
1,0,0,0,4,12
3,0,0,0,5,4
1,0,0,0,1,4
7,0,0,0,0,0
2,0,0,0,1,1
3,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,0,1
13,0,0,0,0,0
19,0,0,0,0,1
11,0,0,0,0,0
5,0,0,0,0,1
13,0,0,0,0,3
13,0,0,0,0,1
14,0,0,0,5,5
11,0,0,0,8,15
12,0,0,0,6,17
16,0,0,0,13,18
13,0,0,0,13,15
8,0,0,0,10,16
14,0,0,0,7,12
13,0,0,0,3,7
5,0,0,0,4,12
6,0,0,0,4,9
4,0,0,0,5,12
0,0,0,0,4,15
6,0,0,0,4,8
5,0,0,0,9,13
9,0,0,0,6,13
5,0,0,0,5,10
6,0,0,0,5,13
7,0,0,0,6,5
5,0,0,0,3,7
9,0,0,0,4,5
7,0,0,0,2,10
7,0,0,0,5,14
6,0,0,0,11,11
3,0,0,0,6,10
5,0,0,0,2,14
10,0,0,0,5,8
4,0,0,0,8,17
4,0,0,0,6,15
9,0,0,0,9,11
2,0,0,0,5,10
3,0,0,0,7,11
3,0,0,0,4,9
3,0,0,0,2,3
2,0,0,0,0,2
2,0,0,0,0,1
0,0,0,0,0,2
0,0,0,0,2,1
0,0,0,0,4,2
0,0,0,0,0,6
0,0,0,0,3,0
0,0,0,0,1,0
4,0,0,0,2,0
15,0,0,0,1,0
17,0,0,0,1,0
17,0,0,0,1,0
6,0,0,0,1,0
13,0,0,0,1,0
15,0,0,0,1,0
14,0,0,0,5,11
17,0,0,0,5,16
13,0,0,0,10,18
17,0,0,0,9,15
10,0,0,0,14,14
12,0,0,0,9,14
13,0,0,0,6,15
0,0,0,0,4,9
0,0,0,0,4,9
0,0,0,0,3,10
0,0,0,0,5,13
0,0,0,0,4,15
7,0,0,0,6,9
6,0,0,0,7,8
8,0,0,0,4,8
10,0,0,0,3,10
7,0,0,0,3,12
6,0,0,0,8,14
7,0,0,0,6,4
6,0,0,0,3,7
11,0,0,0,5,16
