"","arr_window","arr_date","arr_hour"
"23717",72,"03",24
"23718",72,"03",24
"23719",72,"03",24
"23720",71,"03",23
"23721",72,"03",24
"23722",72,"03",24
"23723",72,"03",24
"23724",72,"03",24
"23725",72,"03",24
"23726",71,"03",23
"23727",72,"03",24
"23728",71,"03",23
"23729",71,"03",23
"23730",71,"03",23
"23731",71,"03",23
"23732",71,"03",23
"23733",71,"03",23
"23734",71,"03",23
"23735",72,"03",24
"23736",71,"03",23
"23737",72,"03",24
"23738",71,"03",23
"23739",72,"03",24
"23740",61,"03",13
"23741",61,"03",13
"23742",61,"03",13
"23743",60,"03",12
"23744",61,"03",13
"23745",61,"03",13
"23746",60,"03",12
"23747",61,"03",13
"23748",60,"03",12
"23749",60,"03",12
"23750",60,"03",12
"23751",60,"03",12
"23752",61,"03",13
"23753",60,"03",12
"23754",60,"03",12
"23755",60,"03",12
"23756",60,"03",12
"23757",60,"03",12
"23758",60,"03",12
"23759",60,"03",12
"23760",60,"03",12
"23761",60,"03",12
"23762",60,"03",12
"23763",60,"03",12
"23764",60,"03",12
"23765",60,"03",12
"23766",60,"03",12
"23767",60,"03",12
"23768",60,"03",12
"23769",60,"03",12
"23770",60,"03",12
"23771",60,"03",12
"23772",60,"03",12
"23773",60,"03",12
"23774",60,"03",12
"23775",60,"03",12
"23776",60,"03",12
"23777",60,"03",12
"23778",60,"03",12
"23779",60,"03",12
"23780",60,"03",12
"23781",60,"03",12
"23782",60,"03",12
"23783",60,"03",12
"23784",60,"03",12
"23785",60,"03",12
"23786",60,"03",12
"23787",60,"03",12
"23788",60,"03",12
"23789",60,"03",12
"23790",60,"03",12
"23791",60,"03",12
"23792",59,"03",11
"23793",60,"03",12
"23794",60,"03",12
"23795",59,"03",11
"23796",59,"03",11
"23797",59,"03",11
"23798",60,"03",12
"23799",59,"03",11
"23800",59,"03",11
"23801",59,"03",11
"23802",59,"03",11
"23803",59,"03",11
"23804",59,"03",11
"23805",59,"03",11
"23806",59,"03",11
"23807",59,"03",11
"23808",59,"03",11
"23809",59,"03",11
"23810",59,"03",11
"23811",59,"03",11
"23812",59,"03",11
"23813",59,"03",11
"23814",59,"03",11
"23815",59,"03",11
"23816",63,"03",15
"23817",63,"03",15
"23818",63,"03",15
"23819",63,"03",15
"23820",63,"03",15
"23821",63,"03",15
"23822",63,"03",15
"23823",63,"03",15
"23824",63,"03",15
"23825",63,"03",15
"23826",63,"03",15
"23827",63,"03",15
"23828",63,"03",15
"23829",63,"03",15
"23830",63,"03",15
"23831",63,"03",15
"23832",63,"03",15
"23833",63,"03",15
"23834",63,"03",15
"23835",63,"03",15
"23836",63,"03",15
"23837",63,"03",15
"23838",63,"03",15
"23839",63,"03",15
"23840",63,"03",15
"23841",63,"03",15
"23842",63,"03",15
"23843",63,"03",15
"23844",63,"03",15
"23845",63,"03",15
"23846",63,"03",15
"23847",63,"03",15
"23848",63,"03",15
"23849",63,"03",15
"23850",63,"03",15
"23851",63,"03",15
"23852",63,"03",15
"23853",63,"03",15
"23854",63,"03",15
"23855",63,"03",15
"23856",63,"03",15
"23857",63,"03",15
"23858",63,"03",15
"23859",63,"03",15
"23860",63,"03",15
"23861",63,"03",15
"23862",63,"03",15
"23863",63,"03",15
"23864",63,"03",15
"23865",62,"03",14
"23866",62,"03",14
"23867",62,"03",14
"23868",63,"03",15
"23869",63,"03",15
"23870",62,"03",14
"23871",63,"03",15
"23872",63,"03",15
"23873",62,"03",14
"23874",62,"03",14
"23875",62,"03",14
"23876",62,"03",14
"23877",62,"03",14
"23878",62,"03",14
"23879",62,"03",14
"23880",62,"03",14
"23881",62,"03",14
"23882",62,"03",14
"23883",62,"03",14
"23884",62,"03",14
"23885",62,"03",14
"23886",62,"03",14
"23887",62,"03",14
"23888",62,"03",14
"23889",62,"03",14
"23890",62,"03",14
"23891",62,"03",14
"23892",62,"03",14
"23893",62,"03",14
"23894",62,"03",14
"23895",62,"03",14
"23896",62,"03",14
"23897",62,"03",14
"23898",62,"03",14
"23899",62,"03",14
"23900",62,"03",14
"23901",62,"03",14
"23902",62,"03",14
"23903",62,"03",14
"23904",62,"03",14
"23905",61,"03",13
"23906",62,"03",14
"23907",62,"03",14
"23908",62,"03",14
"23909",62,"03",14
"23910",62,"03",14
"23911",62,"03",14
"23912",62,"03",14
"23913",61,"03",13
"23914",61,"03",13
"23915",61,"03",13
"23916",61,"03",13
"23917",61,"03",13
"23918",61,"03",13
"23919",61,"03",13
"23920",61,"03",13
"23921",61,"03",13
"23922",61,"03",13
"23923",61,"03",13
"23924",61,"03",13
"23925",61,"03",13
"23926",61,"03",13
"23927",61,"03",13
"23928",61,"03",13
"23929",61,"03",13
"23930",61,"03",13
"23931",61,"03",13
"23932",61,"03",13
"23933",61,"03",13
"23934",61,"03",13
"23935",61,"03",13
"23936",61,"03",13
"23937",61,"03",13
"23938",61,"03",13
"23939",61,"03",13
"23940",61,"03",13
"23941",61,"03",13
"23942",61,"03",13
"23943",61,"03",13
"23944",61,"03",13
"23945",61,"03",13
"23946",61,"03",13
"23947",61,"03",13
"23948",61,"03",13
"23949",61,"03",13
"23950",61,"03",13
"23951",61,"03",13
"23952",60,"03",12
"23953",60,"03",12
"23954",60,"03",12
"23955",60,"03",12
"23956",61,"03",13
"23957",60,"03",12
"23958",61,"03",13
"23959",61,"03",13
"23960",60,"03",12
"23961",60,"03",12
"23962",60,"03",12
"23963",60,"03",12
"23964",60,"03",12
"23965",60,"03",12
"23966",60,"03",12
"23967",60,"03",12
"23968",60,"03",12
"23969",60,"03",12
"23970",60,"03",12
"23971",60,"03",12
"23972",60,"03",12
"23973",60,"03",12
"23974",60,"03",12
"23975",60,"03",12
"23976",60,"03",12
"23977",60,"03",12
"23978",60,"03",12
"23979",60,"03",12
"23980",60,"03",12
"23981",60,"03",12
"23982",63,"03",15
"23983",63,"03",15
"23984",63,"03",15
"23985",63,"03",15
"23986",63,"03",15
"23987",63,"03",15
"23988",63,"03",15
"23989",63,"03",15
"23990",63,"03",15
"23991",63,"03",15
"23992",63,"03",15
"23993",63,"03",15
"23994",63,"03",15
"23995",63,"03",15
"23996",63,"03",15
"23997",63,"03",15
"23998",63,"03",15
"23999",63,"03",15
"24000",63,"03",15
"24001",63,"03",15
"24002",62,"03",14
"24003",63,"03",15
"24004",62,"03",14
"24005",62,"03",14
"24006",62,"03",14
"24007",63,"03",15
"24008",62,"03",14
"24009",63,"03",15
"24010",63,"03",15
"24011",62,"03",14
"24012",62,"03",14
"24013",62,"03",14
"24014",62,"03",14
"24015",62,"03",14
"24016",62,"03",14
"24017",62,"03",14
"24018",62,"03",14
"24019",62,"03",14
"24020",62,"03",14
"24021",62,"03",14
"24022",62,"03",14
"24023",62,"03",14
"24024",62,"03",14
"24025",62,"03",14
"24026",62,"03",14
"24027",62,"03",14
"24028",62,"03",14
"24029",62,"03",14
"24030",62,"03",14
"24031",62,"03",14
"24032",62,"03",14
"24033",62,"03",14
"24034",62,"03",14
"24035",62,"03",14
"24036",62,"03",14
"24037",62,"03",14
"24038",61,"03",13
"24039",61,"03",13
"24040",61,"03",13
"24041",61,"03",13
"24042",61,"03",13
"24043",62,"03",14
"24044",61,"03",13
"24045",61,"03",13
"24046",61,"03",13
"24047",61,"03",13
"24048",61,"03",13
"24049",61,"03",13
"24050",61,"03",13
"24051",61,"03",13
"24052",61,"03",13
"24053",61,"03",13
"24054",61,"03",13
"24055",61,"03",13
"24056",61,"03",13
"24057",61,"03",13
"24058",61,"03",13
"24059",61,"03",13
"24060",61,"03",13
"24061",61,"03",13
"24062",61,"03",13
"24063",61,"03",13
"24064",61,"03",13
"24065",61,"03",13
"24066",61,"03",13
"24067",61,"03",13
"24068",61,"03",13
"24069",61,"03",13
"24070",61,"03",13
"24071",61,"03",13
"24072",61,"03",13
"24073",61,"03",13
"24074",60,"03",12
"24075",60,"03",12
"24076",61,"03",13
"24077",61,"03",13
"24078",60,"03",12
"24079",61,"03",13
"24080",61,"03",13
"24081",61,"03",13
"24082",61,"03",13
"24083",60,"03",12
"24084",60,"03",12
"24085",60,"03",12
"24086",60,"03",12
"24087",60,"03",12
"24088",60,"03",12
"24089",60,"03",12
"24090",61,"03",13
"24091",61,"03",13
"24092",61,"03",13
"24093",60,"03",12
"24094",60,"03",12
"24095",60,"03",12
"24096",60,"03",12
"24097",60,"03",12
"24098",60,"03",12
"24099",60,"03",12
"24100",60,"03",12
"24101",60,"03",12
"24102",60,"03",12
"24103",60,"03",12
"24104",60,"03",12
"24105",60,"03",12
"24106",60,"03",12
"24107",60,"03",12
"24108",60,"03",12
"24109",60,"03",12
"24110",60,"03",12
"24111",60,"03",12
"24112",60,"03",12
"24113",60,"03",12
"24114",60,"03",12
"24115",60,"03",12
"24116",60,"03",12
"24117",60,"03",12
"24118",60,"03",12
"24119",60,"03",12
"24120",60,"03",12
"24121",60,"03",12
"24122",60,"03",12
"24123",60,"03",12
"24124",60,"03",12
"24125",60,"03",12
"24126",60,"03",12
"24127",60,"03",12
"24128",59,"03",11
"24129",59,"03",11
"24130",59,"03",11
"24131",60,"03",12
"24132",60,"03",12
"24133",60,"03",12
"24134",59,"03",11
"24135",60,"03",12
"24136",59,"03",11
"24137",59,"03",11
"24138",59,"03",11
"24139",59,"03",11
"24140",59,"03",11
"24141",59,"03",11
"24142",59,"03",11
"24143",59,"03",11
"24144",59,"03",11
"24145",59,"03",11
"24146",59,"03",11
"24147",59,"03",11
"24148",59,"03",11
"24149",59,"03",11
"24150",59,"03",11
"24151",59,"03",11
"24152",59,"03",11
"24153",59,"03",11
"24154",59,"03",11
"24155",59,"03",11
"24156",59,"03",11
"24157",59,"03",11
"24158",59,"03",11
"24159",59,"03",11
"24160",59,"03",11
"24161",59,"03",11
"24162",59,"03",11
"24163",59,"03",11
"24164",59,"03",11
"24165",59,"03",11
"24166",59,"03",11
"24167",59,"03",11
"24168",59,"03",11
"24169",59,"03",11
"24170",59,"03",11
"24171",59,"03",11
"24172",59,"03",11
"24173",59,"03",11
"24174",59,"03",11
"24175",59,"03",11
"24176",59,"03",11
"24177",59,"03",11
"24178",59,"03",11
"24179",59,"03",11
"24180",58,"03",10
"24181",58,"03",10
"24182",59,"03",11
"24183",59,"03",11
"24184",59,"03",11
"24185",58,"03",10
"24186",58,"03",10
"24187",58,"03",10
"24188",58,"03",10
"24189",58,"03",10
"24190",58,"03",10
"24191",58,"03",10
"24192",58,"03",10
"24193",58,"03",10
"24194",58,"03",10
"24195",58,"03",10
"24196",58,"03",10
"24197",58,"03",10
"24198",58,"03",10
"24199",58,"03",10
"24200",58,"03",10
"24201",58,"03",10
"24202",58,"03",10
"24203",58,"03",10
"24204",58,"03",10
"24205",58,"03",10
"24206",58,"03",10
"24207",58,"03",10
"24208",58,"03",10
"24209",58,"03",10
"24210",58,"03",10
"24211",58,"03",10
"24212",58,"03",10
"24213",58,"03",10
"24214",58,"03",10
"24215",58,"03",10
"24216",58,"03",10
"24217",58,"03",10
"24218",58,"03",10
"24219",58,"03",10
"24220",58,"03",10
"24221",58,"03",10
"24222",57,"03",9
"24223",58,"03",10
"24224",57,"03",9
"24225",63,"03",15
"24226",63,"03",15
"24227",63,"03",15
"24228",63,"03",15
"24229",63,"03",15
"24230",63,"03",15
"24231",63,"03",15
"24232",63,"03",15
"24233",63,"03",15
"24234",63,"03",15
"24235",63,"03",15
"24236",63,"03",15
"24237",63,"03",15
"24238",63,"03",15
"24239",63,"03",15
"24240",63,"03",15
"24241",63,"03",15
"24242",63,"03",15
"24243",63,"03",15
"24244",63,"03",15
"24245",63,"03",15
"24246",63,"03",15
"24247",63,"03",15
"24248",63,"03",15
"24249",63,"03",15
"24250",63,"03",15
"24251",63,"03",15
"24252",63,"03",15
"24253",63,"03",15
"24254",62,"03",14
"24255",63,"03",15
"24256",63,"03",15
"24257",63,"03",15
"24258",63,"03",15
"24259",63,"03",15
"24260",63,"03",15
"24261",62,"03",14
"24262",62,"03",14
"24263",62,"03",14
"24264",62,"03",14
"24265",62,"03",14
"24266",62,"03",14
"24267",62,"03",14
"24268",62,"03",14
"24269",62,"03",14
"24270",62,"03",14
"24271",62,"03",14
"24272",62,"03",14
"24273",62,"03",14
"24274",62,"03",14
"24275",62,"03",14
"24276",62,"03",14
"24277",62,"03",14
"24278",62,"03",14
"24279",62,"03",14
"24280",62,"03",14
"24281",62,"03",14
"24282",62,"03",14
"24283",62,"03",14
"24284",62,"03",14
"24285",62,"03",14
"24286",62,"03",14
"24287",62,"03",14
"24288",62,"03",14
"24289",62,"03",14
"24290",62,"03",14
"24291",62,"03",14
"24292",62,"03",14
"24293",62,"03",14
"24294",62,"03",14
"24295",61,"03",13
"24296",62,"03",14
"24297",62,"03",14
"24298",61,"03",13
"24299",62,"03",14
"24300",62,"03",14
"24301",62,"03",14
"24302",62,"03",14
"24303",62,"03",14
"24304",61,"03",13
"24305",61,"03",13
"24306",61,"03",13
"24307",61,"03",13
"24308",61,"03",13
"24309",61,"03",13
"24310",61,"03",13
"24311",62,"03",14
"24312",62,"03",14
"24313",61,"03",13
"24314",61,"03",13
"24315",61,"03",13
"24316",61,"03",13
"24317",61,"03",13
"24318",61,"03",13
"24319",61,"03",13
"24320",61,"03",13
"24321",61,"03",13
"24322",61,"03",13
"24323",61,"03",13
"24324",61,"03",13
"24325",61,"03",13
"24326",61,"03",13
"24327",61,"03",13
"24328",61,"03",13
"24329",61,"03",13
"24330",61,"03",13
"24331",61,"03",13
"24332",61,"03",13
"24333",61,"03",13
"24334",61,"03",13
"24335",61,"03",13
"24336",61,"03",13
"24337",61,"03",13
"24338",61,"03",13
"24339",60,"03",12
"24340",60,"03",12
"24341",60,"03",12
"24342",60,"03",12
"24343",60,"03",12
"24344",60,"03",12
"24345",60,"03",12
"24346",60,"03",12
"24347",60,"03",12
"24348",60,"03",12
"24349",60,"03",12
"24350",60,"03",12
"24351",60,"03",12
"24352",60,"03",12
"24353",60,"03",12
"24354",60,"03",12
"24355",60,"03",12
"24356",60,"03",12
"24357",60,"03",12
"24358",60,"03",12
"24359",60,"03",12
"24360",60,"03",12
"24361",60,"03",12
"24362",60,"03",12
"24363",60,"03",12
"24364",60,"03",12
"24365",60,"03",12
"24366",60,"03",12
"24367",60,"03",12
"24368",60,"03",12
"24369",60,"03",12
"24370",60,"03",12
"24371",60,"03",12
"24372",60,"03",12
"24373",60,"03",12
"24374",60,"03",12
"24375",60,"03",12
"24376",60,"03",12
"24377",60,"03",12
"24378",60,"03",12
"24379",59,"03",11
"24380",59,"03",11
"24381",59,"03",11
"24382",59,"03",11
"24383",60,"03",12
"24384",59,"03",11
"24385",59,"03",11
"24386",59,"03",11
"24387",59,"03",11
"24388",59,"03",11
"24389",59,"03",11
"24390",59,"03",11
"24391",59,"03",11
"24392",59,"03",11
"24393",59,"03",11
"24394",59,"03",11
"24395",59,"03",11
"24396",59,"03",11
"24397",59,"03",11
"24398",59,"03",11
"24399",59,"03",11
"24400",59,"03",11
"24401",59,"03",11
"24402",59,"03",11
"24403",59,"03",11
"24404",59,"03",11
"24405",59,"03",11
"24406",59,"03",11
"24407",59,"03",11
"24408",59,"03",11
"24409",59,"03",11
"24410",59,"03",11
"24411",59,"03",11
"24412",59,"03",11
"24413",59,"03",11
"24414",59,"03",11
"24415",59,"03",11
"24416",59,"03",11
"24417",58,"03",10
"24418",59,"03",11
"24419",58,"03",10
"24420",58,"03",10
"24421",59,"03",11
"24422",59,"03",11
"24423",58,"03",10
"24424",58,"03",10
"24425",58,"03",10
"24426",58,"03",10
"24427",58,"03",10
"24428",58,"03",10
"24429",58,"03",10
"24430",58,"03",10
"24431",58,"03",10
"24432",58,"03",10
"24433",58,"03",10
"24434",58,"03",10
"24435",58,"03",10
"24436",58,"03",10
"24437",58,"03",10
"24438",58,"03",10
"24439",58,"03",10
"24440",58,"03",10
"24441",58,"03",10
"24442",58,"03",10
"24443",58,"03",10
"24444",58,"03",10
"24445",58,"03",10
"24446",58,"03",10
"24447",58,"03",10
"24448",58,"03",10
"24449",57,"03",9
"24450",58,"03",10
"24451",57,"03",9
"24452",58,"03",10
"24453",57,"03",9
"24454",58,"03",10
"24455",57,"03",9
"24456",57,"03",9
"24457",57,"03",9
"24458",57,"03",9
"24459",57,"03",9
"24460",57,"03",9
"24461",57,"03",9
"24462",57,"03",9
"24463",57,"03",9
"24464",57,"03",9
"24465",57,"03",9
"24466",57,"03",9
"24467",56,"03",8
"24468",56,"03",8
"24469",61,"03",13
"24470",61,"03",13
"24471",62,"03",14
"24472",62,"03",14
"24473",62,"03",14
"24474",61,"03",13
"24475",62,"03",14
"24476",61,"03",13
"24477",62,"03",14
"24478",61,"03",13
"24479",62,"03",14
"24480",62,"03",14
"24481",61,"03",13
"24482",61,"03",13
"24483",61,"03",13
"24484",61,"03",13
"24485",61,"03",13
"24486",61,"03",13
"24487",61,"03",13
"24488",61,"03",13
"24489",61,"03",13
"24490",61,"03",13
"24491",61,"03",13
"24492",61,"03",13
"24493",61,"03",13
"24494",61,"03",13
"24495",61,"03",13
"24496",61,"03",13
"24497",61,"03",13
"24498",61,"03",13
"24499",61,"03",13
"24500",61,"03",13
"24501",61,"03",13
"24502",61,"03",13
"24503",61,"03",13
"24504",61,"03",13
"24505",61,"03",13
"24506",61,"03",13
"24507",61,"03",13
"24508",61,"03",13
"24509",61,"03",13
"24510",61,"03",13
"24511",61,"03",13
"24512",61,"03",13
"24513",61,"03",13
"24514",61,"03",13
"24515",61,"03",13
"24516",61,"03",13
"24517",61,"03",13
"24518",61,"03",13
"24519",60,"03",12
"24520",61,"03",13
"24521",60,"03",12
"24522",60,"03",12
"24523",61,"03",13
"24524",60,"03",12
"24525",60,"03",12
"24526",60,"03",12
"24527",60,"03",12
"24528",60,"03",12
"24529",60,"03",12
"24530",60,"03",12
"24531",60,"03",12
"24532",60,"03",12
"24533",60,"03",12
"24534",60,"03",12
"24535",60,"03",12
"24536",60,"03",12
"24537",60,"03",12
"24538",60,"03",12
"24539",60,"03",12
"24540",60,"03",12
"24541",60,"03",12
"24542",60,"03",12
"24543",60,"03",12
"24544",60,"03",12
"24545",60,"03",12
"24546",60,"03",12
"24547",60,"03",12
"24548",60,"03",12
"24549",60,"03",12
"24550",60,"03",12
"24551",60,"03",12
"24552",60,"03",12
"24553",60,"03",12
"24554",60,"03",12
"24555",60,"03",12
"24556",60,"03",12
"24557",60,"03",12
"24558",60,"03",12
"24559",60,"03",12
"24560",60,"03",12
"24561",60,"03",12
"24562",60,"03",12
"24563",60,"03",12
"24564",59,"03",11
"24565",60,"03",12
"24566",60,"03",12
"24567",60,"03",12
"24568",60,"03",12
"24569",60,"03",12
"24570",60,"03",12
"24571",59,"03",11
"24572",60,"03",12
"24573",60,"03",12
"24574",59,"03",11
"24575",59,"03",11
"24576",59,"03",11
"24577",59,"03",11
"24578",59,"03",11
"24579",59,"03",11
"24580",59,"03",11
"24581",60,"03",12
"24582",59,"03",11
"24583",59,"03",11
"24584",59,"03",11
"24585",59,"03",11
"24586",59,"03",11
"24587",59,"03",11
"24588",59,"03",11
"24589",59,"03",11
"24590",59,"03",11
"24591",59,"03",11
"24592",59,"03",11
"24593",59,"03",11
"24594",59,"03",11
"24595",59,"03",11
"24596",59,"03",11
"24597",59,"03",11
"24598",59,"03",11
"24599",59,"03",11
"24600",59,"03",11
"24601",59,"03",11
"24602",59,"03",11
"24603",59,"03",11
"24604",59,"03",11
"24605",59,"03",11
"24606",58,"03",10
"24607",59,"03",11
"24608",59,"03",11
"24609",59,"03",11
"24610",59,"03",11
"24611",59,"03",11
"24612",59,"03",11
"24613",59,"03",11
"24614",59,"03",11
"24615",59,"03",11
"24616",59,"03",11
"24617",59,"03",11
"24618",59,"03",11
"24619",59,"03",11
"24620",59,"03",11
"24621",59,"03",11
"24622",59,"03",11
"24623",58,"03",10
"24624",58,"03",10
"24625",58,"03",10
"24626",58,"03",10
"24627",58,"03",10
"24628",58,"03",10
"24629",58,"03",10
"24630",58,"03",10
"24631",58,"03",10
"24632",58,"03",10
"24633",58,"03",10
"24634",58,"03",10
"24635",58,"03",10
"24636",58,"03",10
"24637",58,"03",10
"24638",58,"03",10
"24639",58,"03",10
"24640",58,"03",10
"24641",58,"03",10
"24642",58,"03",10
"24643",58,"03",10
"24644",58,"03",10
"24645",58,"03",10
"24646",58,"03",10
"24647",58,"03",10
"24648",58,"03",10
"24649",58,"03",10
"24650",59,"03",11
"24651",59,"03",11
"24652",59,"03",11
"24653",59,"03",11
"24654",59,"03",11
"24655",59,"03",11
"24656",59,"03",11
"24657",59,"03",11
"24658",59,"03",11
"24659",59,"03",11
"24660",59,"03",11
"24661",59,"03",11
"24662",59,"03",11
"24663",59,"03",11
"24664",59,"03",11
"24665",59,"03",11
"24666",59,"03",11
"24667",59,"03",11
"24668",59,"03",11
"24669",59,"03",11
"24670",59,"03",11
"24671",58,"03",10
"24672",58,"03",10
"24673",59,"03",11
"24674",59,"03",11
"24675",59,"03",11
"24676",59,"03",11
"24677",59,"03",11
"24678",59,"03",11
"24679",58,"03",10
"24680",58,"03",10
"24681",58,"03",10
"24682",58,"03",10
"24683",58,"03",10
"24684",58,"03",10
"24685",58,"03",10
"24686",58,"03",10
"24687",58,"03",10
"24688",58,"03",10
"24689",58,"03",10
"24690",58,"03",10
"24691",58,"03",10
"24692",58,"03",10
"24693",58,"03",10
"24694",58,"03",10
"24695",58,"03",10
"24696",58,"03",10
"24697",58,"03",10
"24698",58,"03",10
"24699",58,"03",10
"24700",58,"03",10
"24701",58,"03",10
"24702",58,"03",10
"24703",58,"03",10
"24704",58,"03",10
"24705",58,"03",10
"24706",58,"03",10
"24707",58,"03",10
"24708",58,"03",10
"24709",58,"03",10
"24710",58,"03",10
"24711",58,"03",10
"24712",58,"03",10
"24713",57,"03",9
"24714",57,"03",9
"24715",58,"03",10
"24716",57,"03",9
"24717",57,"03",9
"24718",57,"03",9
"24719",57,"03",9
"24720",57,"03",9
"24721",57,"03",9
"24722",57,"03",9
"24723",57,"03",9
"24724",57,"03",9
"24725",57,"03",9
"24726",57,"03",9
"24727",56,"03",8
"24728",57,"03",9
"24729",56,"03",8
"24730",56,"03",8
"24731",55,"03",7
"24732",56,"03",8
"24733",55,"03",7
"24734",55,"03",7
"24735",55,"03",7
"24736",55,"03",7
"24737",54,"03",6
"24738",54,"03",6
"24739",54,"03",6
"24740",55,"03",7
"24741",55,"03",7
"24742",55,"03",7
"24743",55,"03",7
"24744",55,"03",7
"24745",55,"03",7
"24746",53,"03",5
"24747",53,"03",5
"24748",53,"03",5
"24749",53,"03",5
"24750",53,"03",5
"24751",53,"03",5
"24752",54,"03",6
"24753",54,"03",6
"24754",54,"03",6
"24755",54,"03",6
"24756",53,"03",5
"24757",50,"03",2
"24758",51,"03",3
"24759",52,"03",4
"24760",52,"03",4
"24761",52,"03",4
"24762",52,"03",4
"24763",52,"03",4
"24764",50,"03",2
"24765",50,"03",2
"24766",50,"03",2
"24767",50,"03",2
"24768",50,"03",2
"24769",50,"03",2
"24770",50,"03",2
"24771",50,"03",2
"24772",49,"03",1
"24773",49,"03",1
"24774",49,"03",1
"24775",49,"03",1
"24776",50,"03",2
"24777",50,"03",2
"24778",49,"03",1
"24779",50,"03",2
"24780",49,"03",1
"24781",50,"03",2
"24782",50,"03",2
"24783",49,"03",1
"24784",49,"03",1
"24785",49,"03",1
"24786",49,"03",1
"24787",49,"03",1
"24788",49,"03",1
"24789",49,"03",1
"24790",49,"03",1
"24791",49,"03",1
"24792",49,"03",1
"24793",49,"03",1
"24794",49,"03",1
"24795",49,"03",1
"24796",49,"03",1
"24797",49,"03",1
"24798",49,"03",1
"24799",49,"03",1
"24800",49,"03",1
"24801",49,"03",1
"24802",72,"03",24
"24803",49,"03",1
"24804",49,"03",1
"24805",49,"03",1
"24806",49,"03",1
"24807",49,"03",1
"24808",49,"03",1
"24809",49,"03",1
"24810",49,"03",1
"24811",49,"03",1
"24812",49,"03",1
"24813",49,"03",1
"24814",72,"03",24
"24815",49,"03",1
"24816",49,"03",1
"24817",49,"03",1
"24818",49,"03",1
"24819",49,"03",1
"24820",72,"03",24
"24821",49,"03",1
"24822",72,"03",24
"24823",49,"03",1
"24824",72,"03",24
"24825",72,"03",24
"24826",72,"03",24
"24827",72,"03",24
"24828",72,"03",24
"24829",72,"03",24
"24830",72,"03",24
"24831",72,"03",24
"24832",72,"03",24
"24833",72,"03",24
"24834",72,"03",24
"24835",72,"03",24
"24836",72,"03",24
"24837",72,"03",24
"24838",72,"03",24
"24839",72,"03",24
"24840",72,"03",24
"24841",72,"03",24
"24842",72,"03",24
"24843",72,"03",24
"24844",72,"03",24
"24845",72,"03",24
"24846",72,"03",24
"24847",72,"03",24
"24848",72,"03",24
"24849",72,"03",24
"24850",72,"03",24
"24851",72,"03",24
"24852",72,"03",24
"24853",72,"03",24
"24854",72,"03",24
"24855",72,"03",24
"24856",71,"03",23
"24857",72,"03",24
"24858",72,"03",24
"24859",72,"03",24
"24860",72,"03",24
"24861",72,"03",24
"24862",72,"03",24
"24863",72,"03",24
"24864",72,"03",24
"24865",72,"03",24
"24866",72,"03",24
"24867",72,"03",24
"24868",72,"03",24
"24869",72,"03",24
"24870",72,"03",24
"24871",71,"03",23
"24872",71,"03",23
"24873",71,"03",23
"24874",71,"03",23
"24875",71,"03",23
"24876",71,"03",23
"24877",71,"03",23
"24878",71,"03",23
"24879",72,"03",24
"24880",71,"03",23
"24881",72,"03",24
"24882",72,"03",24
"24883",71,"03",23
"24884",71,"03",23
"24885",71,"03",23
"24886",71,"03",23
"24887",71,"03",23
"24888",71,"03",23
"24889",71,"03",23
"24890",71,"03",23
"24891",71,"03",23
"24892",71,"03",23
"24893",71,"03",23
"24894",71,"03",23
"24895",71,"03",23
"24896",71,"03",23
"24897",71,"03",23
"24898",71,"03",23
"24899",71,"03",23
"24900",71,"03",23
"24901",71,"03",23
"24902",71,"03",23
"24903",71,"03",23
"24904",71,"03",23
"24905",71,"03",23
"24906",71,"03",23
"24907",71,"03",23
"24908",71,"03",23
"24909",71,"03",23
"24910",71,"03",23
"24911",71,"03",23
"24912",71,"03",23
"24913",71,"03",23
"24914",71,"03",23
"24915",70,"03",22
"24916",71,"03",23
"24917",71,"03",23
"24918",71,"03",23
"24919",71,"03",23
"24920",71,"03",23
"24921",71,"03",23
"24922",71,"03",23
"24923",70,"03",22
"24924",70,"03",22
"24925",70,"03",22
"24926",71,"03",23
"24927",71,"03",23
"24928",71,"03",23
"24929",71,"03",23
"24930",71,"03",23
"24931",71,"03",23
"24932",71,"03",23
"24933",71,"03",23
"24934",70,"03",22
"24935",70,"03",22
"24936",70,"03",22
"24937",70,"03",22
"24938",70,"03",22
"24939",70,"03",22
"24940",70,"03",22
"24941",71,"03",23
"24942",70,"03",22
"24943",70,"03",22
"24944",70,"03",22
"24945",70,"03",22
"24946",70,"03",22
"24947",70,"03",22
"24948",70,"03",22
"24949",70,"03",22
"24950",70,"03",22
"24951",63,"03",15
"24952",63,"03",15
"24953",63,"03",15
"24954",63,"03",15
"24955",63,"03",15
"24956",63,"03",15
"24957",63,"03",15
"24958",63,"03",15
"24959",63,"03",15
"24960",62,"03",14
"24961",63,"03",15
"24962",63,"03",15
"24963",63,"03",15
"24964",62,"03",14
"24965",63,"03",15
"24966",62,"03",14
"24967",62,"03",14
"24968",62,"03",14
"24969",63,"03",15
"24970",63,"03",15
"24971",62,"03",14
"24972",62,"03",14
"24973",62,"03",14
"24974",62,"03",14
"24975",62,"03",14
"24976",62,"03",14
"24977",62,"03",14
"24978",62,"03",14
"24979",62,"03",14
"24980",62,"03",14
"24981",62,"03",14
"24982",62,"03",14
"24983",62,"03",14
"24984",62,"03",14
"24985",62,"03",14
"24986",62,"03",14
"24987",62,"03",14
